Time(ms),Waypoint_id,Waypoint_lat,Waypoint_lon,Distance_to_wp(meters),Bearing(degrees),Current_lat,Current_lon,Heading(degrees),FL,FR,DL,DR
125112,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082267,-121.8795547,190.00,1697,1703,1500,1500
126032,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082267,-121.8795547,188.00,1705,1695,1500,1500
126107,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082229,-121.8795547,188.00,1705,1695,1500,1500
127043,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082229,-121.8795547,189.00,1700,1700,1500,1500
127118,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082153,-121.8795547,189.00,1700,1700,1500,1500
128030,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082153,-121.8795547,189.00,1700,1700,1500,1500
128106,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082115,-121.8795547,189.00,1700,1700,1500,1500
129034,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082115,-121.8795547,188.00,1704,1696,1500,1500
129108,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082038,-121.8795547,188.00,1704,1696,1500,1500
130032,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082038,-121.8795547,187.00,1709,1691,1500,1500
130108,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081962,-121.8795547,187.00,1709,1691,1500,1500
131035,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081962,-121.8795547,189.00,1699,1701,1500,1500
131111,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081924,-121.8795547,189.00,1699,1701,1500,1500
132027,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081924,-121.8795547,188.00,1703,1697,1500,1500
132105,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081886,-121.8795547,188.00,1703,1697,1500,1500
133028,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081886,-121.8795547,189.00,1698,1702,1500,1500
133106,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081771,-121.8795547,189.00,1698,1702,1500,1500
134032,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081771,-121.8795547,191.00,1688,1712,1500,1500
134110,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081733,-121.8795547,190.00,1692,1708,1500,1500
135025,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6081733,-121.8795547,187.00,1706,1694,1500,1500
135101,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081657,-121.8795547,187.00,1706,1694,1500,1500
136031,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081657,-121.8795547,185.00,1716,1684,1500,1500
136109,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081619,-121.8795547,184.00,1721,1679,1500,1500
137031,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081619,-121.8795547,183.00,1726,1674,1500,1500
137106,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081581,-121.8795547,183.00,1726,1674,1500,1500
138030,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081581,-121.8795547,185.00,1716,1684,1500,1500
138106,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081542,-121.8795547,185.00,1716,1684,1500,1500
139033,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081542,-121.8795547,186.00,1711,1689,1500,1500
139110,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081504,-121.8795547,186.00,1711,1689,1500,1500
140025,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081504,-121.8795547,185.00,1716,1684,1500,1500
140102,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081466,-121.8795547,185.00,1716,1684,1500,1500
141026,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081466,-121.8795547,184.00,1721,1679,1500,1500
141101,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081428,-121.8795547,184.00,1721,1679,1500,1500
142018,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081428,-121.8795547,185.00,1716,1684,1500,1500
142094,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081390,-121.8795547,185.00,1716,1684,1500,1500
143026,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081390,-121.8795547,184.00,1721,1679,1500,1500
143102,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081352,-121.8795547,184.00,1721,1679,1500,1500
144017,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081352,-121.8795547,183.00,1726,1674,1500,1500
144094,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081314,-121.8795700,183.00,1726,1674,1500,1500
145028,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081314,-121.8795700,183.00,1726,1674,1500,1500
145104,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081275,-121.8795700,183.00,1726,1674,1500,1500
146016,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081275,-121.8795700,183.00,1726,1674,1500,1500
146093,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081199,-121.8795700,183.00,1726,1674,1500,1500
147016,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081199,-121.8795700,182.00,1731,1669,1500,1500
147091,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081161,-121.8795700,182.00,1731,1669,1500,1500
148023,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081161,-121.8795700,182.00,1731,1669,1500,1500
148100,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081123,-121.8795700,182.00,1731,1669,1500,1500
149014,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081123,-121.8795700,184.00,1721,1679,1500,1500
149089,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081085,-121.8795700,184.00,1721,1679,1500,1500
150019,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081085,-121.8795700,185.00,1716,1684,1500,1500
150093,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081047,-121.8795700,185.00,1716,1684,1500,1500
151021,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081047,-121.8795700,182.00,1731,1669,1500,1500
151096,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081008,-121.8795700,181.00,1737,1663,1500,1500
152020,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081008,-121.8795700,178.00,1752,1648,1500,1500
152096,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080970,-121.8795700,177.00,1757,1643,1500,1500
153010,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080970,-121.8795700,177.00,1758,1642,1500,1500
153088,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080932,-121.8795700,177.00,1758,1642,1500,1500
154009,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080932,-121.8795700,178.00,1753,1647,1500,1500
154086,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080932,-121.8795700,179.00,1748,1652,1500,1500
155016,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080932,-121.8795700,178.00,1754,1646,1500,1500
155092,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080932,-121.8795700,177.00,1759,1641,1500,1500
156008,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080932,-121.8795700,177.00,1759,1641,1500,1500
156084,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080970,-121.8795700,177.00,1760,1640,1500,1500
157017,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6080970,-121.8795700,178.00,1755,1645,1500,1500
157093,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081008,-121.8795700,179.00,1750,1650,1500,1500
158014,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081008,-121.8795700,177.00,1761,1639,1500,1500
158091,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081008,-121.8795700,177.00,1761,1639,1500,1500
159013,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081008,-121.8795700,174.00,1777,1623,1500,1500
159091,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081047,-121.8795700,174.00,1777,1623,1500,1500
160005,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081047,-121.8795700,174.00,1778,1622,1500,1500
160081,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081085,-121.8795700,175.00,1773,1627,1500,1500
161010,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081085,-121.8795700,176.00,1768,1632,1500,1500
161086,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081123,-121.8795928,176.00,1769,1631,1500,1500
162011,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081123,-121.8795928,173.00,1784,1616,1500,1500
162085,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081123,-121.8795928,173.00,1785,1615,1500,1500
163006,1,-99.0000000,-99.0000000,14989592.00,184.00,36.6081123,-121.8795928,171.00,1796,1604,1500,1500
163082,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081161,-121.8795928,171.00,1796,1604,1500,1500
164001,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081161,-121.8795928,172.00,1792,1608,1500,1500
164079,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081199,-121.8795928,172.00,1792,1608,1500,1500
165001,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081199,-121.8795928,172.00,1793,1607,1500,1500
165078,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081314,-121.8795928,172.00,1794,1606,1500,1500
166009,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081314,-121.8795928,172.00,1794,1606,1500,1500
166087,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081352,-121.8795928,172.00,1795,1605,1500,1500
167001,1,-99.0000000,-99.0000000,14989597.00,184.00,36.6081352,-121.8795928,175.00,1780,1620,1500,1500
167078,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081428,-121.8796081,175.00,1781,1619,1500,1500
167999,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081428,-121.8796081,175.00,1781,1619,1500,1500
168075,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081466,-121.8796081,175.00,1782,1618,1500,1500
169011,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081466,-121.8796081,175.00,1782,1618,1500,1500
169089,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081504,-121.8796081,175.00,1783,1617,1500,1500
169999,1,-99.0000000,-99.0000000,14989598.00,184.00,36.6081504,-121.8796081,173.00,1793,1607,1500,1500
170074,1,-99.0000000,-99.0000000,14989600.00,184.00,36.6081542,-121.8796081,173.00,1794,1606,1500,1500
171003,1,-99.0000000,-99.0000000,14989600.00,184.00,36.6081542,-121.8796081,175.00,1784,1616,1500,1500
171079,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081581,-121.8796081,176.00,1779,1621,1500,1500
172002,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081581,-121.8796081,176.00,1780,1620,1500,1500
172078,1,-99.0000000,-99.0000000,14989600.00,184.00,36.6081619,-121.8796234,176.00,1780,1620,1500,1500
173004,1,-99.0000000,-99.0000000,14989600.00,184.00,36.6081619,-121.8796234,175.00,1786,1614,1500,1500
173080,1,-99.0000000,-99.0000000,14989600.00,184.00,36.6081657,-121.8796234,175.00,1786,1614,1500,1500
173996,1,-99.0000000,-99.0000000,14989600.00,184.00,36.6081657,-121.8796234,173.00,1797,1603,1500,1500
174070,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8796234,173.00,1797,1603,1500,1500
174998,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8796234,175.00,1788,1612,1500,1500
175073,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8796234,175.00,1788,1612,1500,1500
176003,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8796234,173.00,1799,1601,1500,1500
176077,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081771,-121.8796234,172.00,1804,1596,1500,1500
176992,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081771,-121.8796234,176.00,1785,1615,1500,1500
177069,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081886,-121.8796386,176.00,1785,1615,1500,1500
177999,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081886,-121.8796386,176.00,1786,1614,1500,1500
178076,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081962,-121.8796386,176.00,1786,1614,1500,1500
179000,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081962,-121.8796386,172.00,1807,1593,1500,1500
179076,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082000,-121.8796386,171.00,1812,1588,1500,1500
179998,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082000,-121.8796386,171.00,1813,1587,1500,1500
180075,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082038,-121.8796386,170.00,1819,1581,1500,1500
180992,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082038,-121.8796386,170.00,1819,1581,1500,1500
181066,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082115,-121.8796386,171.00,1815,1585,1500,1500
181995,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082115,-121.8796386,176.00,1790,1610,1500,1500
182070,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082153,-121.8796539,177.00,1786,1614,1500,1500
182993,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082153,-121.8796539,177.00,1786,1614,1500,1500
183069,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082191,-121.8796539,176.00,1791,1609,1500,1500
183988,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082191,-121.8796539,173.00,1807,1593,1500,1500
184064,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082229,-121.8796539,173.00,1807,1593,1500,1500
184986,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082229,-121.8796539,175.00,1798,1602,1500,1500
185062,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082305,-121.8796539,175.00,1798,1602,1500,1500
185987,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082305,-121.8796539,177.00,1789,1611,1500,1500
186061,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082305,-121.8796539,177.00,1789,1611,1500,1500
186990,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082305,-121.8796539,175.00,1800,1600,1500,1500
187065,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082382,-121.8796539,175.00,1800,1600,1500,1500
187993,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082382,-121.8796539,174.00,1805,1595,1500,1500
188069,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082420,-121.8796691,174.00,1806,1594,1500,1500
188985,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082420,-121.8796691,175.00,1801,1599,1500,1500
189062,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082496,-121.8796691,175.00,1802,1598,1500,1500
189991,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082496,-121.8796691,177.00,1792,1608,1500,1500
190067,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082534,-121.8796691,177.00,1793,1607,1500,1500
190983,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082534,-121.8796691,177.00,1793,1607,1500,1500
191058,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082572,-121.8796691,176.00,1798,1602,1500,1500
191987,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082572,-121.8796691,174.00,1809,1591,1500,1500
192063,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082611,-121.8796691,174.00,1809,1591,1500,1500
192989,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082611,-121.8796691,174.00,1810,1590,1500,1500
193065,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082687,-121.8796691,175.00,1805,1595,1500,1500
193988,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082687,-121.8796691,178.00,1791,1609,1500,1500
194064,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082725,-121.8796844,179.00,1786,1614,1500,1500
194980,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082725,-121.8796844,183.00,1766,1634,1500,1500
195055,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082763,-121.8796844,182.00,1771,1629,1500,1500
195979,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082763,-121.8796844,174.00,1811,1589,1500,1500
196056,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082801,-121.8796844,174.00,1812,1588,1500,1500
196986,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082801,-121.8796844,175.00,1807,1593,1500,1500
197061,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082839,-121.8796844,174.00,1813,1587,1500,1500
197976,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082839,-121.8796844,178.00,1793,1607,1500,1500
198052,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082878,-121.8796844,178.00,1794,1606,1500,1500
198988,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082878,-121.8796844,183.00,1769,1631,1500,1500
199065,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082916,-121.8796844,183.00,1769,1631,1500,1500
199983,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082916,-121.8796844,180.00,1784,1616,1500,1500
200060,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082954,-121.8796844,180.00,1784,1616,1500,1500
200983,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082954,-121.8796844,174.00,1815,1585,1500,1500
201061,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082992,-121.8796844,174.00,1815,1585,1500,1500
201973,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082992,-121.8796844,176.00,1805,1595,1500,1500
202049,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6083030,-121.8797073,176.00,1806,1594,1500,1500
202979,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6083030,-121.8797073,180.00,1786,1614,1500,1500
203055,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083106,-121.8797073,180.00,1786,1614,1500,1500
203977,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083106,-121.8797073,184.00,1766,1634,1500,1500
204055,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083145,-121.8797073,184.00,1766,1634,1500,1500
204976,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083145,-121.8797073,182.00,1776,1624,1500,1500
205050,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083183,-121.8797073,182.00,1776,1624,1500,1500
205971,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083183,-121.8797073,177.00,1802,1598,1500,1500
206047,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083183,-121.8797073,176.00,1807,1593,1500,1500
206972,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083183,-121.8797073,175.00,1813,1587,1500,1500
207047,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083221,-121.8797073,175.00,1813,1587,1500,1500
207969,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083221,-121.8797073,179.00,1793,1607,1500,1500
208046,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083259,-121.8797073,180.00,1789,1611,1500,1500
208977,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083259,-121.8797073,180.00,1789,1611,1500,1500
209053,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083297,-121.8797073,180.00,1789,1611,1500,1500
209968,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083297,-121.8797073,187.00,1754,1646,1500,1500
210043,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797073,188.00,1749,1651,1500,1500
210977,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797073,194.00,1718,1682,1500,1500
211052,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797073,195.00,1713,1687,1500,1500
211965,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797073,190.00,1737,1663,1500,1500
212042,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797225,189.00,1742,1658,1500,1500
212971,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797225,182.00,1777,1623,1500,1500
213047,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797225,182.00,1777,1623,1500,1500
213970,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797225,179.00,1792,1608,1500,1500
214048,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797225,179.00,1793,1607,1500,1500
214972,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797225,184.00,1768,1632,1500,1500
215048,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083297,-121.8797225,184.00,1768,1632,1500,1500
215964,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083297,-121.8797225,188.00,1747,1653,1500,1500
216039,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083259,-121.8797225,189.00,1742,1658,1500,1500
216965,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083259,-121.8797225,189.00,1742,1658,1500,1500
217041,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083221,-121.8797225,189.00,1742,1658,1500,1500
217964,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083221,-121.8797225,191.00,1731,1669,1500,1500
218039,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083183,-121.8797225,191.00,1731,1669,1500,1500
218970,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083183,-121.8797225,191.00,1731,1669,1500,1500
219045,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083145,-121.8797225,191.00,1730,1670,1500,1500
219970,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083145,-121.8797225,190.00,1735,1665,1500,1500
220045,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083106,-121.8797225,190.00,1735,1665,1500,1500
220967,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083106,-121.8797225,190.00,1734,1666,1500,1500
221043,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082992,-121.8797225,190.00,1734,1666,1500,1500
221969,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082992,-121.8797225,192.00,1724,1676,1500,1500
222044,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082954,-121.8797225,192.00,1723,1677,1500,1500
222961,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082954,-121.8797225,194.00,1713,1687,1500,1500
223038,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082916,-121.8797378,194.00,1712,1688,1500,1500
223958,1,-99.0000000,-99.0000000,14989614.00,184.00,36.6082916,-121.8797378,196.00,1702,1698,1500,1500
224035,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082878,-121.8797378,196.00,1701,1699,1500,1500
224962,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082878,-121.8797378,195.00,1706,1694,1500,1500
225040,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082801,-121.8797378,195.00,1705,1695,1500,1500
225956,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082801,-121.8797378,194.00,1710,1690,1500,1500
226034,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082763,-121.8797378,194.00,1709,1691,1500,1500
226961,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082763,-121.8797378,191.00,1724,1676,1500,1500
227038,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082687,-121.8797378,191.00,1723,1677,1500,1500
227955,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082687,-121.8797378,194.00,1708,1692,1500,1500
228031,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082649,-121.8797378,194.00,1707,1693,1500,1500
228957,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082649,-121.8797378,195.00,1702,1698,1500,1500
229032,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082611,-121.8797378,195.00,1701,1699,1500,1500
229961,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082611,-121.8797378,196.00,1697,1703,1500,1500
230038,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082534,-121.8797378,196.00,1696,1704,1500,1500
230958,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082534,-121.8797378,196.00,1695,1705,1500,1500
231034,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082496,-121.8797378,196.00,1695,1705,1500,1500
231960,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082496,-121.8797378,192.00,1713,1687,1500,1500
232036,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082420,-121.8797378,192.00,1713,1687,1500,1500
232950,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082420,-121.8797378,192.00,1713,1687,1500,1500
233027,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082382,-121.8797531,192.00,1712,1688,1500,1500
233956,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082382,-121.8797531,192.00,1712,1688,1500,1500
234033,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082305,-121.8797531,192.00,1711,1689,1500,1500
234956,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082305,-121.8797531,193.00,1706,1694,1500,1500
235033,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082267,-121.8797531,193.00,1706,1694,1500,1500
235957,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082267,-121.8797531,192.00,1710,1690,1500,1500
236034,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082229,-121.8797531,192.00,1710,1690,1500,1500
236947,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082229,-121.8797531,191.00,1714,1686,1500,1500
237025,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082153,-121.8797531,191.00,1714,1686,1500,1500
237947,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082153,-121.8797531,191.00,1714,1686,1500,1500
238022,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082115,-121.8797531,191.00,1713,1687,1500,1500
238946,1,-99.0000000,-99.0000000,14989606.00,184.00,36.6082115,-121.8797531,193.00,1703,1697,1500,1500
239022,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082038,-121.8797531,193.00,1702,1698,1500,1500
239953,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082038,-121.8797531,194.00,1698,1702,1500,1500
240029,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082000,-121.8797531,194.00,1697,1703,1500,1500
240954,1,-99.0000000,-99.0000000,14989603.00,184.00,36.6082000,-121.8797531,194.00,1697,1703,1500,1500
241031,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081962,-121.8797531,194.00,1696,1704,1500,1500
241953,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081962,-121.8797531,192.00,1705,1695,1500,1500
242028,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081886,-121.8797531,192.00,1705,1695,1500,1500
242952,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081886,-121.8797531,192.00,1704,1696,1500,1500
243027,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081771,-121.8797531,192.00,1704,1696,1500,1500
243942,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081771,-121.8797531,190.00,1714,1686,1500,1500
244020,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797531,190.00,1713,1687,1500,1500
